Giocatore;Ruolo;Squadra_giocatore;Cartellini Gialli_per90;Cartellini Rossi_per90;Falli_per90;Fallo Subito_per90;Intercettazioni_per90;Tackle Vinti_per90;Recupero Palla_per90;Aerei Vinti_per90;Aerei Persi_per90;Minuti Giocati
Alberto Dossena;Dif;Como;0.04926108374384236;0.04926108374384236;1.083743842364532;0.7881773399014778;1.083743842364532;0.9852216748768473;3.3497536945812807;2.9064039408866993;1.1822660098522166;20.3
Alberto Grassi;Cen;Empoli;0.3910614525139665;0.0;1.0614525139664805;1.3966480446927376;1.3966480446927376;0.893854748603352;5.418994413407821;1.005586592178771;0.7262569832402235;17.9
Alberto Manzoni;Cen;Atalanta;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.1
Alberto Moreno Pérez;Dif;Como;0.25477707006369427;0.0;0.89171974522293;0.7643312101910829;0.7643312101910829;0.6369426751592357;3.694267515923567;0.5095541401273885;1.1464968152866242;15.7
Alberto costa;Dif;Juventus;0.0;0.0;2.727272727272727;0.9090909090909091;0.0;3.6363636363636362;6.363636363636363;0.9090909090909091;1.8181818181818181;1.1
Alejandro Jiménez;Dif.Att;Milan;0.5494505494505495;0.0;0.989010989010989;1.3186813186813187;0.989010989010989;0.989010989010989;5.054945054945055;0.8791208791208791;1.3186813186813187;9.1
Alen Sherri;Por;Cagliari;0.0;0.0;0.0;0.0;0.0;0.0;2.3333333333333335;0.0;0.0;6.0
Alessandro Bastoni;Dif;Inter;0.2136752136752137;0.042735042735042736;1.623931623931624;1.4529914529914532;0.8974358974358975;0.7692307692307693;3.4615384615384617;1.623931623931624;1.0256410256410258;23.4
Alessandro Bianco;Cen;Monza;0.2764976958525346;0.0;1.5207373271889402;1.7511520737327189;0.7373271889400922;1.0599078341013826;4.56221198156682;0.4147465437788019;0.967741935483871;21.7
Alessandro Buongiorno;Dif;Napoli;0.0966183574879227;0.0;0.7729468599033816;0.8695652173913043;1.642512077294686;1.0628019323671498;4.057971014492754;2.028985507246377;1.0144927536231885;20.7
Alessandro Circati;Dif;Parma;0.25;0.0;0.75;0.5;0.5;0.5;1.25;1.25;0.75;4.0
Alessandro Deiola;Cen;Cagliari;0.32;0.0;2.0;0.8;0.88;1.28;4.08;2.16;2.0;12.5
Alessandro Gabrielloni;Att.Cen;Como;0.8333333333333334;0.0;2.5;2.5;0.0;0.0;7.5;0.8333333333333334;6.666666666666667;1.2
Alessandro Marcandalli;Dif;Venezia;0.0;0.0;2.3076923076923075;0.0;0.7692307692307692;1.5384615384615383;7.692307692307692;5.384615384615384;3.0769230769230766;1.3
Alessandro Vogliacco;Dif;Genoa;0.37974683544303794;0.0;1.5189873417721518;0.2531645569620253;1.1392405063291138;0.37974683544303794;2.531645569620253;1.3924050632911391;1.0126582278481011;7.9
Alessandro Zanoli;Att.Dif;Genoa;0.1829268292682927;0.0;0.9756097560975611;0.9146341463414634;0.6097560975609757;1.0365853658536586;3.2926829268292686;1.0975609756097562;0.853658536585366;16.4
Alessio Iovine;Dif.Att;Como;0.47619047619047616;0.0;1.1904761904761905;1.4285714285714286;0.7142857142857143;0.47619047619047616;3.8095238095238093;0.47619047619047616;1.6666666666666665;4.2
Alessio Romagnoli;Dif;Lazio;0.13215859030837004;0.04405286343612335;0.9251101321585904;0.3524229074889868;0.9691629955947136;0.9251101321585904;3.2599118942731278;2.775330396475771;1.277533039647577;22.7
Alessio Zerbin;Dif;Venezia;0.2222222222222222;0.0;2.0;2.3333333333333335;1.0;1.8888888888888888;4.444444444444445;0.2222222222222222;0.6666666666666666;9.0
Alex Meret;Por;Napoli;0.0;0.0;0.03787878787878788;0.11363636363636365;0.0;0.0;1.6666666666666667;0.1893939393939394;0.0;26.4
Alexis Saelemaekers;Dif.Att;Roma;0.3418803418803419;0.0;1.0256410256410258;1.5384615384615385;0.5982905982905983;1.3675213675213675;5.128205128205129;0.5128205128205129;0.08547008547008547;11.7
Alexis Sánchez;Att;Udinese;0.0;0.0;0.7692307692307693;2.0512820512820515;0.7692307692307693;0.25641025641025644;3.3333333333333335;0.25641025641025644;2.5641025641025643;3.9
Alfred Duncan;Cen;Venezia;0.1923076923076923;0.0;2.019230769230769;1.0576923076923077;0.7692307692307692;0.7692307692307692;5.0;0.9615384615384615;0.7692307692307692;10.4
Ali Dembélé;Dif;Torino;2.857142857142857;0.7142857142857143;2.142857142857143;0.0;0.0;1.4285714285714286;2.857142857142857;1.4285714285714286;4.285714285714286;1.4
Ali Jasim;Att.Dif;Como;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;0.1
Alieu Fadera;Att.Dif;Como;0.11299435028248588;0.05649717514124294;2.146892655367232;2.6553672316384183;0.5649717514124294;2.542372881355932;5.19774011299435;0.6214689265536724;0.7909604519774012;17.7
Alphadjo Cissè;Att.Cen;Hellas Verona;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.1
Amin Sarr;Att;Hellas Verona;0.0;0.0;2.191780821917808;0.8904109589041096;0.136986301369863;0.7534246575342466;2.0547945205479454;3.0821917808219177;3.9726027397260273;14.6
Amir Richardson;Cen;Fiorentina;0.617283950617284;0.0;2.9629629629629632;1.3580246913580247;0.4938271604938272;1.234567901234568;3.7037037037037037;1.8518518518518519;1.8518518518518519;8.1
Amir Rrahmani;Dif;Napoli;0.06711409395973154;0.0;1.174496644295302;0.2684563758389262;0.6711409395973155;0.8053691275167785;3.5906040268456376;3.187919463087248;1.5100671140939597;29.8
Anass Salah-Eddine;Dif;Roma;0.0;0.0;1.1764705882352942;0.5882352941176471;0.5882352941176471;0.5882352941176471;3.5294117647058822;0.0;0.5882352941176471;1.7
Anastasios Douvikas;Att;Como;0.8333333333333334;0.0;1.6666666666666667;2.5;0.8333333333333334;0.0;5.833333333333334;2.5;5.833333333333334;1.2
Andrea Belotti;Att;Como;0.15151515151515152;0.0;1.3636363636363638;2.878787878787879;0.15151515151515152;0.7575757575757576;2.5757575757575757;2.7272727272727275;3.9393939393939394;6.6
Andrea Cambiaso;Dif.Att;Juventus;0.19801980198019803;0.0;1.188118811881188;0.9900990099009901;0.6435643564356436;1.1386138613861387;4.653465346534654;0.24752475247524752;0.49504950495049505;20.2
Andrea Carboni;Dif;Monza;0.21621621621621623;0.0;1.4054054054054055;0.7567567567567568;1.135135135135135;1.1891891891891893;2.5405405405405403;1.5675675675675675;1.7837837837837838;18.5
Andrea Colpani;Att.Cen;Fiorentina;0.06369426751592357;0.0;1.337579617834395;1.4012738853503186;0.5732484076433121;0.5732484076433121;2.8662420382165608;0.6369426751592357;0.89171974522293;15.7
Andrea Petagna;Att;Monza;0.3333333333333333;0.0;1.6666666666666667;1.3333333333333333;0.3333333333333333;0.0;2.3333333333333335;2.3333333333333335;5.0;3.0
Andrea Pinamonti;Att;Genoa;0.11627906976744186;0.0;0.5426356589147286;1.2790697674418605;0.03875968992248062;0.19379844961240308;1.7829457364341086;2.8294573643410854;3.565891472868217;25.8
André-Frank Zambo Anguissa;Cen;Napoli;0.15625;0.0;1.09375;0.9765625;1.1328125;0.9375;4.6875;2.03125;1.484375;25.6
Andy Pelmard;Dif;Lecce;0.7142857142857143;0.0;1.4285714285714286;0.0;0.0;4.285714285714286;2.857142857142857;0.0;0.7142857142857143;1.4
Ange-Yoan Bonny;Att;Parma;0.0947867298578199;0.0;0.8056872037914692;1.6113744075829384;0.04739336492890995;0.4739336492890995;2.1800947867298577;0.8530805687203791;2.748815165876777;21.1
Angeliño;Dif;Roma;0.03663003663003663;0.0;0.8791208791208791;0.8424908424908425;0.8791208791208791;0.6593406593406593;3.0769230769230766;0.9890109890109889;0.9523809523809523;27.3
Ante Rebić;Att.Cen;Lecce;0.44776119402985076;0.14925373134328357;2.2388059701492535;1.6417910447761193;0.14925373134328357;1.1940298507462686;4.029850746268656;2.835820895522388;3.2835820895522385;6.7
Antoine Bernede;Cen;Hellas Verona;0.0;0.0;1.2;0.0;1.2;0.8;5.2;0.8;0.8;2.5
Antoine Hainaut;Dif.Cen;Parma;0.32967032967032966;0.0;0.989010989010989;1.3186813186813187;1.3186813186813187;1.208791208791209;4.395604395604396;2.5274725274725274;0.989010989010989;9.1
Antoine Makoumbou;Cen;Cagliari;0.15873015873015875;0.052910052910052914;1.216931216931217;0.7407407407407408;0.634920634920635;0.9523809523809524;4.70899470899471;0.15873015873015875;0.7936507936507937;18.9
Antonino Gallo;Dif;Lecce;0.09302325581395349;0.046511627906976744;0.46511627906976744;0.6046511627906976;0.7906976744186046;1.5813953488372092;4.046511627906977;0.8372093023255814;1.1162790697674418;21.5
Antonio Candela;Dif;Venezia;0.17857142857142858;0.0;1.25;0.35714285714285715;0.7142857142857143;1.8750000000000002;3.3928571428571432;1.25;1.1607142857142858;11.2
Antonio Raimondo;Att.Dif;Venezia;0.0;0.0;2.0;1.0;0.0;1.0;4.0;1.0;6.0;1.0
Antonio Sanabria;Att;Torino;0.07874015748031496;0.0;1.0236220472440944;1.0236220472440944;0.07874015748031496;0.15748031496062992;1.7322834645669292;1.4960629921259843;3.7007874015748032;12.7
Antonín Barák;Cen;Fiorentina;0.0;0.0;0.0;0.0;0.0;0.0;3.3333333333333335;0.0;1.6666666666666667;0.6
Ardian Ismajli;Dif;Empoli;0.04366812227074236;0.0;0.6550218340611355;0.8733624454148472;2.0087336244541487;0.8296943231441049;2.8384279475982535;3.013100436681223;2.0087336244541487;22.9
Arijon Ibrahimović;Cen;Lazio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
Armando Izzo;Dif;Monza;0.4724409448818898;0.0;2.440944881889764;1.7322834645669292;1.6535433070866143;0.5905511811023623;3.188976377952756;1.8110236220472442;2.4015748031496065;25.4
Artem Dovbyk;Att;Roma;0.0;0.0;1.2217194570135745;0.4524886877828054;0.04524886877828054;0.09049773755656108;1.085972850678733;1.67420814479638;1.9909502262443437;22.1
Arthur Atta;Cen.Att;Udinese;0.4;0.0;1.4666666666666666;1.3333333333333333;0.26666666666666666;1.2;3.8666666666666667;1.3333333333333333;1.7333333333333334;7.5
Arvid Brorsson;Dif;Monza;0.0;0.0;0.0;0.0;0.0;1.6666666666666667;2.5;2.5;1.6666666666666667;1.2
Assane Diao;Att.Cen;Como;0.18181818181818182;0.0;1.3636363636363635;3.272727272727273;0.2727272727272727;1.1818181818181819;3.272727272727273;1.1818181818181819;2.272727272727273;11.0
Balthazar Pierret;Cen;Lecce;0.13793103448275862;0.0;1.6551724137931034;1.2413793103448276;1.0344827586206897;1.7241379310344827;4.9655172413793105;1.1724137931034482;1.5172413793103448;14.5
Ben Godfrey;Dif;Atalanta;0.0;0.0;3.3333333333333335;0.0;0.0;0.0;6.666666666666667;0.0;0.0;0.3
Ben Lhassine Kone;Cen;Como;1.6666666666666667;0.0;1.6666666666666667;1.6666666666666667;1.6666666666666667;3.3333333333333335;11.666666666666668;0.0;1.6666666666666667;0.6
Benjamin Pavard;Dif;Inter;0.24390243902439027;0.0;1.0975609756097562;0.48780487804878053;0.9146341463414634;0.9756097560975611;2.682926829268293;2.25609756097561;1.8902439024390245;16.4
Benjamín Domínguez;Att;Bologna;0.0;0.0;0.5555555555555555;2.4074074074074074;0.37037037037037035;0.4629629629629629;4.907407407407407;0.0;1.574074074074074;10.8
Berat Djimsiti;Dif;Atalanta;0.17467248908296945;0.0;0.6986899563318778;0.7423580786026202;1.4847161572052403;1.1790393013100438;3.537117903930131;2.8820960698689957;1.6593886462882097;22.9
Billy Gilmour;Cen;Napoli;0.0;0.0;1.1904761904761905;0.8333333333333333;0.7142857142857143;1.1904761904761905;5.357142857142857;0.9523809523809523;0.9523809523809523;8.4
Bjarki Bjarkason;Dif.Cen;Venezia;1.1111111111111112;0.0;1.1111111111111112;4.444444444444445;1.1111111111111112;1.1111111111111112;5.0;0.0;0.0;1.8
Bob Murphy Omoregbe;Cen;Milan;;;inf;;;;;;;0.0
Borna Sosa;Dif;Torino;0.0;0.0;0.916030534351145;0.5343511450381679;1.0687022900763359;1.450381679389313;4.0458015267175576;1.2213740458015268;1.450381679389313;13.1
Botond Balogh;Dif;Parma;0.1990049751243781;0.0;0.7462686567164178;0.29850746268656714;1.0945273631840795;0.4477611940298507;2.835820895522388;1.5422885572139302;1.3930348258706466;20.1
Boulaye Dia;Cen.Att;Lazio;0.1075268817204301;0.0;1.021505376344086;1.075268817204301;0.26881720430107525;0.4301075268817204;2.311827956989247;0.7526881720430108;2.419354838709677;18.6
Brenner;Cen.Att;Udinese;0.0;0.0;0.0;1.1627906976744187;0.23255813953488372;0.9302325581395349;3.7209302325581395;0.46511627906976744;0.6976744186046512;4.3
Brooke Norton-Cuffy;Dif.Cen;Genoa;0.0;0.0;0.4347826086956522;0.0;0.8695652173913044;1.3043478260869565;3.91304347826087;1.7391304347826089;1.3043478260869565;2.3
Bryan Cristante;Cen;Roma;0.37974683544303794;0.0;1.5822784810126582;0.4430379746835443;0.8227848101265822;1.3291139240506329;5.253164556962025;2.3417721518987342;2.2784810126582276;15.8
Caleb Ekuban;Att;Genoa;0.19607843137254904;0.0;1.9607843137254903;1.5686274509803924;0.19607843137254904;0.5882352941176471;3.1372549019607847;1.9607843137254903;2.7450980392156863;5.1
Carlos Augusto;Dif.Att;Inter;0.0;0.0;0.56;0.56;0.4;0.8;3.2;3.28;1.76;12.5
Casper Tengstedt;Att.Cen;Hellas Verona;0.12987012987012986;0.0;0.3246753246753247;0.5194805194805194;0.19480519480519481;0.3246753246753247;2.142857142857143;1.1688311688311688;3.5064935064935066;15.4
Cesare Casadei;Cen;Torino;0.0;0.0;1.2962962962962963;1.111111111111111;0.37037037037037035;0.7407407407407407;4.62962962962963;4.62962962962963;2.0370370370370368;5.4
Charalampos Lykogiannīs;Dif;Bologna;0.20833333333333334;0.0;0.7291666666666667;0.7291666666666667;0.9375;1.0416666666666667;3.541666666666667;1.875;1.25;9.6
Charles De Ketelaere;Cen.Att;Atalanta;0.0510204081632653;0.0;0.9693877551020408;1.7346938775510203;0.1020408163265306;0.4081632653061224;3.520408163265306;1.6326530612244896;1.5816326530612244;19.6
Cheick Oumar Conde;Cen;Venezia;5.0;0.0;5.0;2.5;0.0;7.5;7.5;12.5;0.0;0.4
Cheikh Tidiane Niasse;Cen;Hellas Verona;0.46875;0.0;1.40625;1.5625;2.5;1.5625;3.75;2.1875;2.5;6.4
Cher Ndour;Cen.Att;Fiorentina;0.0;0.0;1.25;2.5;0.8333333333333334;0.0;5.0;3.75;5.0;2.4
Christian Gytkjær;Att;Venezia;0.0;0.0;1.75;1.0;0.0;0.75;2.25;2.5;5.25;4.0
Christian Kabasele;Dif;Udinese;0.0;0.0;1.7647058823529413;1.1764705882352942;0.9803921568627452;0.6862745098039216;2.843137254901961;2.843137254901961;1.6666666666666667;10.2
Christian Kouamé;Att.Cen;Fiorentina;0.14492753623188406;0.0;1.8840579710144927;2.0289855072463765;0.2898550724637681;1.1594202898550725;2.898550724637681;4.202898550724638;2.753623188405797;6.9
Christian Pulisic;Att.Cen;Milan;0.0;0.0;0.6467661691542288;1.243781094527363;0.14925373134328357;1.044776119402985;3.7810945273631837;0.4477611940298507;1.5920398009950247;20.1
Christos Mandas;Por;Lazio;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0
Cristiano Biraghi;Dif;Torino;0.0;0.0;1.1538461538461537;0.7692307692307692;0.9615384615384615;1.346153846153846;3.0769230769230766;0.3846153846153846;1.5384615384615383;5.2
Cyril Ngonge;Att.Dif;Napoli;0.5;0.0;2.5;6.0;0.5;2.5;3.0;2.0;2.0;2.0
Dailon Livramento;Att.Cen;Hellas Verona;0.11363636363636363;0.11363636363636363;1.5909090909090908;0.5681818181818181;0.22727272727272727;0.9090909090909091;1.9318181818181817;2.954545454545454;4.7727272727272725;8.8
Dan Ndoye;Att;Bologna;0.10526315789473684;0.0;0.9473684210526315;4.105263157894737;0.42105263157894735;0.7368421052631579;4.0;0.47368421052631576;0.6842105263157895;19.0
Daniel Bandeira;Cen;Hellas Verona;0.2222222222222222;0.0;0.8888888888888888;0.8888888888888888;1.3333333333333333;0.0;8.0;1.5555555555555556;0.6666666666666666;4.5
Daniel Fila;Att;Venezia;0.3125;0.0;2.5;1.25;0.0;0.0;1.25;0.3125;4.375;3.2
Daniel Maldini;Cen.Att;Monza;0.3448275862068966;0.0;1.0344827586206897;2.689655172413793;0.27586206896551724;0.41379310344827586;3.586206896551724;1.5172413793103448;1.8620689655172413;14.5
Daniel Mosquera;Att;Hellas Verona;0.18348623853211007;0.0;2.935779816513761;1.1926605504587156;0.09174311926605504;0.5504587155963303;3.1192660550458715;5.045871559633027;5.504587155963303;10.9
Daniel Oyegoke;Dif;Hellas Verona;0.9090909090909091;0.0;1.8181818181818181;0.0;0.9090909090909091;1.8181818181818181;4.545454545454545;0.0;1.8181818181818181;1.1
Daniele Baselli;Cen;Como;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;0.2
Daniele Ghilardi;Dif;Hellas Verona;0.38461538461538464;0.0;1.3461538461538463;1.4102564102564104;1.217948717948718;1.0897435897435899;2.5;1.9871794871794872;2.0512820512820515;15.6
Daniele Padelli;Por;Udinese;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
Danilo Cataldi;Cen;Fiorentina;0.06410256410256411;0.0;0.9615384615384616;0.9615384615384616;1.0897435897435899;0.9615384615384616;6.08974358974359;0.12820512820512822;0.25641025641025644;15.6
Danilo D'Ambrosio;Dif;Monza;0.17699115044247787;0.08849557522123894;1.5044247787610618;0.9734513274336283;1.238938053097345;1.327433628318584;3.805309734513274;1.415929203539823;2.0353982300884956;11.3
Danilo Luiz da Silva;Dif;Juventus;0.3076923076923077;0.0;1.6923076923076923;0.15384615384615385;1.3846153846153846;0.6153846153846154;3.6923076923076925;2.4615384615384617;1.0769230769230769;6.5
Danilo Veiga;Dif.Att;Lecce;0.0;0.0;3.75;1.25;2.5;2.5;6.25;1.25;3.75;0.8
Dany Mota;Cen.Att;Monza;0.11049723756906077;0.0;0.9392265193370165;1.2707182320441988;0.49723756906077343;0.11049723756906077;2.9281767955801103;2.3756906077348066;3.038674033149171;18.1
Darko Lazović;Dif.Att;Hellas Verona;0.0;0.0;0.5806451612903226;0.3225806451612903;0.7096774193548387;0.5806451612903226;3.4838709677419355;0.3870967741935484;0.8387096774193549;15.5
David Akpan Ankeye;Att.Cen;Genoa;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;2.0;0.5
David Neres;Att;Napoli;0.0847457627118644;0.0;0.847457627118644;0.6779661016949152;0.5084745762711864;0.5084745762711864;4.067796610169491;0.0;0.423728813559322;11.8
David de Gea Quintana;Por;Fiorentina;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.5555555555555556;0.2222222222222222;0.0;27.0
Davide Bartesaghi;Dif;Milan;0.0;1.6666666666666667;1.6666666666666667;0.0;1.6666666666666667;1.6666666666666667;1.6666666666666667;1.6666666666666667;0.0;0.6
Davide Calabria;Dif;Bologna;0.4081632653061224;0.0;1.0204081632653061;0.8163265306122448;0.0;1.2244897959183672;5.5102040816326525;1.2244897959183672;1.2244897959183672;4.9
Davide Faraoni;Dif;Hellas Verona;0.3448275862068966;0.0;2.413793103448276;0.3448275862068966;0.6896551724137931;3.103448275862069;3.103448275862069;0.3448275862068966;3.103448275862069;2.9
Davide Frattesi;Cen;Inter;0.09803921568627452;0.0;0.6862745098039216;2.058823529411765;0.3921568627450981;0.6862745098039216;4.019607843137255;0.8823529411764707;1.0784313725490198;10.2
Davide Zappacosta;Dif;Atalanta;0.05813953488372093;0.0;0.6976744186046512;0.6976744186046512;0.5813953488372093;0.5813953488372093;3.430232558139535;0.29069767441860467;0.5813953488372093;17.2
Dele Alli;Cen;Como;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
Dennis Man;Att.Cen;Parma;0.0;0.0;0.3791469194312796;0.8056872037914692;0.3791469194312796;0.2843601895734597;3.2227488151658767;0.42654028436018954;0.8056872037914692;21.1
Denzel Dumfries;Dif.Att;Inter;0.2040816326530612;0.0;2.6020408163265305;0.8163265306122448;0.3061224489795918;0.9183673469387754;3.010204081632653;2.704081632653061;0.8163265306122448;19.6
Devis Vásquez;Por;Empoli;0.08333333333333333;0.0;0.041666666666666664;0.125;0.0;0.0;1.125;0.2916666666666667;0.041666666666666664;24.0
Devyne Rensch;Dif;Roma;0.0;0.0;0.25641025641025644;1.5384615384615385;1.2820512820512822;2.307692307692308;2.5641025641025643;2.307692307692308;1.5384615384615385;3.9
Diego Coppola;Dif;Hellas Verona;0.35294117647058826;0.0;1.5294117647058822;0.0;2.235294117647059;1.2549019607843137;2.627450980392157;4.078431372549019;2.3137254901960786;25.5
Diego Pugno;Att;Juventus;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;0.1
Domagoj Bradarić;Dif;Hellas Verona;0.3973509933774835;0.0;0.9933774834437087;0.728476821192053;0.794701986754967;1.2582781456953642;3.708609271523179;0.9933774834437087;1.2582781456953642;15.1
Domen Črnigoj;Cen;Venezia;0.0;0.0;1.3333333333333333;2.6666666666666665;2.6666666666666665;1.3333333333333333;5.333333333333333;1.3333333333333333;3.3333333333333335;1.5
Domilson Cordeiro dos Santos;Dif;Fiorentina;0.2097902097902098;0.0;0.6993006993006993;1.7132867132867131;1.1188811188811187;0.9090909090909091;5.454545454545454;0.4195804195804196;0.5244755244755245;28.6
Douglas Luiz;Cen;Juventus;0.37037037037037035;0.0;2.222222222222222;1.111111111111111;0.37037037037037035;1.4814814814814814;5.185185185185185;0.9259259259259258;0.5555555555555555;5.4
Drissa Camara;Cen.Att;Parma;0.6976744186046512;0.0;3.488372093023256;3.255813953488372;0.46511627906976744;1.627906976744186;5.116279069767442;0.6976744186046512;1.8604651162790697;4.3
Duván Zapata;Att;Torino;0.15384615384615385;0.0;1.5384615384615385;1.2307692307692308;0.3076923076923077;0.7692307692307693;2.3076923076923075;3.076923076923077;4.3076923076923075;6.5
Dušan Vlahović;Att;Juventus;0.1724137931034483;0.0;1.3218390804597702;0.9195402298850576;0.0574712643678161;0.0574712643678161;1.7241379310344829;1.7241379310344829;2.1264367816091956;17.4
Edoardo Bove;Cen.Att;Fiorentina;0.3157894736842105;0.0;1.6842105263157894;2.210526315789474;0.631578947368421;1.7894736842105263;4.7368421052631575;1.1578947368421053;1.5789473684210527;9.5
Edoardo Goldaniga;Dif;Como;0.4739336492890995;0.04739336492890995;1.6113744075829384;0.947867298578199;1.0900473933649288;0.7582938388625592;2.701421800947867;1.6587677725118481;1.1374407582938388;21.1
Eldor Shomurodov;Att;Roma;0.15625;0.0;0.9375;0.625;0.0;0.3125;3.4375;3.125;3.28125;6.4
Elia Caprile;Por;Cagliari;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;1.0909090909090908;0.0;0.0;11.0
Elif Elmas;Att.Cen;Torino;0.0;0.0;2.173913043478261;1.5217391304347827;1.0869565217391306;0.4347826086956522;3.2608695652173916;0.2173913043478261;0.4347826086956522;4.6
Elseid Hisaj;Dif;Lazio;0.0;0.0;0.6451612903225806;0.3225806451612903;1.2903225806451613;1.6129032258064515;4.838709677419355;1.6129032258064515;1.2903225806451613;3.1
Emanuele Valeri;Dif;Parma;0.0;0.0;0.6938775510204082;0.7346938775510204;0.9387755102040817;0.9387755102040817;3.5918367346938775;0.6122448979591837;0.4489795918367347;24.5
Emerson;Dif;Milan;0.32679738562091504;0.0;2.2222222222222223;2.0915032679738563;0.9150326797385621;1.8300653594771241;3.856209150326797;1.5686274509803921;0.9150326797385621;15.3
Emil Audero;Por;Como;0.0;0.0;0.0;0.125;0.0;0.0;1.5;0.25;0.125;8.0
Emil Bohinen;Cen;Genoa;0.0;0.0;1.6666666666666665;1.6666666666666665;0.5555555555555556;2.2222222222222223;5.0;1.1111111111111112;0.5555555555555556;1.8
Emil Holm;Dif;Bologna;0.3061224489795918;0.0;1.3265306122448979;2.0408163265306123;0.8163265306122448;1.8367346938775508;3.775510204081632;2.2448979591836733;0.9183673469387754;9.8
Emmanuel Ekong;Cen.Att;Empoli;0.47619047619047616;0.0;1.4285714285714286;2.380952380952381;0.47619047619047616;1.4285714285714286;4.761904761904762;0.9523809523809523;3.333333333333333;2.1
Emmanuel Gyasi;Dif.Att;Empoli;0.1718213058419244;0.0;1.2714776632302405;0.5154639175257731;0.274914089347079;0.9621993127147765;4.15807560137457;1.134020618556701;1.8900343642611683;29.1
Enrico Del Prato;Dif;Parma;0.24291497975708504;0.0;0.5668016194331984;0.5263157894736842;0.728744939271255;0.5668016194331984;4.251012145748988;1.3360323886639676;1.3360323886639676;24.7
Enzo Ebosse;Dif;Udinese;1.0;0.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0
Enzo Le Fée;Cen;Roma;0.2857142857142857;0.0;1.7142857142857142;1.4285714285714286;1.4285714285714286;1.1428571428571428;6.285714285714286;0.5714285714285714;1.1428571428571428;3.5
Estanis;Att;Bologna;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
Eybi Nije;Att.Cen;Torino;0.22727272727272727;0.0;2.727272727272727;2.727272727272727;0.0;0.22727272727272727;2.727272727272727;2.727272727272727;3.8636363636363633;4.4
Fabiano Parisi;Dif.Cen;Fiorentina;0.12048192771084336;0.0;1.0843373493975903;2.650602409638554;1.4457831325301203;1.2048192771084336;4.8192771084337345;1.2048192771084336;1.4457831325301203;8.3
Fabio Miretti;Cen.Att;Genoa;0.11235955056179775;0.0;1.2921348314606742;2.640449438202247;0.3932584269662921;0.8426966292134831;4.4943820224719095;0.5617977528089887;1.2921348314606742;17.8
Fali Candé;Dif;Venezia;0.2222222222222222;0.0;1.3333333333333333;1.2222222222222223;0.7777777777777778;1.6666666666666667;5.222222222222222;2.5555555555555554;1.5555555555555556;9.0
Faride Alidou;Att.Cen;Hellas Verona;0.0;0.0;1.25;0.0;1.25;0.0;0.0;1.25;0.0;0.8
Faustino Anjorin;Cen;Empoli;0.18348623853211007;0.0;1.8348623853211008;1.4678899082568806;1.0091743119266054;1.1009174311926606;5.321100917431193;0.8256880733944953;0.9174311926605504;10.9
Federico Accornero;Cen;Genoa;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.1
Federico Barba;Dif;Como;0.0;0.0;0.625;0.20833333333333334;0.8333333333333334;0.4166666666666667;3.9583333333333335;1.0416666666666667;1.6666666666666667;4.8
Federico Baschirotto;Dif;Lecce;0.06666666666666667;0.0;0.8666666666666667;0.2;0.6333333333333333;0.6666666666666666;2.566666666666667;2.4;1.5666666666666667;30.0
Federico Cassa;Cen.Att;Atalanta;0.0;0.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;0.2
Federico Dimarco;Dif.Att;Inter;0.10101010101010101;0.0;0.8585858585858586;0.5050505050505051;0.5555555555555556;0.5050505050505051;3.080808080808081;0.30303030303030304;0.45454545454545453;19.8
Federico Gatti;Dif;Juventus;0.0823045267489712;0.0;0.823045267489712;0.7818930041152263;0.7407407407407407;0.9465020576131687;4.526748971193416;1.4814814814814814;1.0699588477366255;24.3
Federico Ravaglia;Por;Bologna;0.0;0.0;0.0;0.25;0.0;0.0;1.25;0.375;0.0;8.0
Fellipe Jack;Dif;Como;1.0526315789473684;0.0;2.6315789473684212;0.5263157894736842;2.1052631578947367;2.1052631578947367;2.1052631578947367;2.1052631578947367;1.5789473684210527;1.9
Fikayo Tomori;Dif;Milan;0.27777777777777773;0.09259259259259259;0.6481481481481481;0.4629629629629629;1.0185185185185184;1.4814814814814814;3.888888888888889;1.9444444444444444;1.6666666666666665;10.8
Filip Marchwiński;Cen;Lecce;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.2
